vt;im;temp;crc
59;18191;11.5;18434
59;18191;11.5;18434
59;18191;11.5;18434
59;18191;11.5;18434
59;18180;11.5;18423
59;18180;11.5;18423
59;18180;11.5;18423
59;18180;11.5;18423
59;18165;11.5;18408
59;18165;11.5;18408
59;18165;11.5;18408
59;18165;11.5;18408
60;18163;11.5;18407
60;18163;11.5;18407
60;18163;11.5;18407
60;18163;11.5;18407
60;18185;11.5;18429
60;18185;11.5;18429
60;18185;11.5;18429
60;18185;11.5;18429
60;18187;11.5;18431
60;18187;11.5;18431
60;18187;11.5;18431
60;18187;11.5;18431
61;18206;11.5;18451
61;18206;11.5;18451
61;18206;11.5;18451
61;18206;11.5;18451
61;18214;11.5;18459
61;18214;11.5;18459
61;18214;11.5;18459
61;18214;11.5;18459
61;18236;11.5;18481
61;18236;11.5;18481
61;18236;11.5;18481
61;18236;11.5;18481
61;18225;11.5;18470
61;18225;11.5;18470
61;18225;11.5;18470
61;18225;11.5;18470
61;18209;11.5;18454
61;18209;11.5;18454
61;18209;11.5;18454
61;18209;11.5;18454
62;18188;11.5;18434
62;18188;11.5;18434
62;18188;11.5;18434
62;18188;11.5;18434
62;18183;11.5;18429
62;18183;11.5;18429
62;18183;11.5;18429
62;18183;11.5;18429
62;18183;11.5;18429
62;18183;11.5;18429
62;18183;11.5;18429
62;18183;11.5;18429
62;18207;11.5;18453
62;18207;11.5;18453
62;18207;11.5;18453
62;18207;11.5;18453
62;18234;11.5;18480
62;18234;11.5;18480
62;18234;11.5;18480
62;18234;11.5;18480
62;18231;11.5;18477
62;18231;11.5;18477
62;18231;11.5;18477
62;18231;11.5;18477
63;18217;11.5;18464
63;18217;11.5;18464
63;18217;11.5;18464
63;18217;11.5;18464
63;18211;11.5;18458
63;18211;11.5;18458
63;18211;11.5;18458
63;18211;11.5;18458
63;18211;11.5;18458
63;18211;11.5;18458
63;18194;11.6;18443
63;18194;11.6;18443
63;18194;11.6;18443
63;18194;11.6;18443
63;18213;11.6;18462
63;18213;11.6;18462
63;18213;11.6;18462
63;18213;11.6;18462
64;18198;11.6;18448
64;18198;11.6;18448
64;18198;11.6;18448
64;18198;11.6;18448
64;18204;11.6;18454
64;18204;11.6;18454
64;18204;11.6;18454
64;18204;11.6;18454
64;18236;11.6;18486
64;18236;11.6;18486
64;18236;11.6;18486
64;18236;11.6;18486
64;18241;11.6;18491
64;18241;11.6;18491
64;18241;11.6;18491
64;18241;11.6;18491
63;18224;11.6;18473
63;18224;11.6;18473
63;18224;11.6;18473
63;18224;11.6;18473
63;18205;11.6;18454
63;18205;11.6;18454
63;18205;11.6;18454
63;18205;11.6;18454
63;18217;11.6;18466
63;18217;11.6;18466
63;18217;11.6;18466
63;18217;11.6;18466
63;18199;11.6;18448
63;18199;11.6;18448
63;18199;11.6;18448
63;18199;11.6;18448
63;18189;11.6;18438
63;18189;11.6;18438
63;18189;11.6;18438
63;18189;11.6;18438
63;18227;11.6;18476
63;18227;11.6;18476
63;18227;11.6;18476
63;18227;11.6;18476
63;18227;11.6;18476
63;18227;11.6;18476
63;18227;11.6;18476
63;18227;11.6;18476
63;18212;11.6;18461
63;18212;11.6;18461
63;18212;11.6;18461
63;18212;11.6;18461
63;18205;11.6;18454
63;18205;11.6;18454
63;18205;11.6;18454
63;18205;11.6;18454
63;18206;11.6;18455
63;18206;11.6;18455
63;18206;11.6;18455
63;18206;11.6;18455
63;18211;11.6;18460
63;18211;11.6;18460
63;18211;11.6;18460
63;18211;11.6;18460
63;18178;11.6;18427
63;18178;11.6;18427
63;18178;11.6;18427
63;18178;11.6;18427
62;18195;11.6;18443
62;18195;11.6;18443
62;18195;11.6;18443
62;18195;11.6;18443
62;18223;11.6;18471
62;18223;11.6;18471
62;18223;11.6;18471
62;18223;11.6;18471
62;18207;11.6;18455
62;18207;11.6;18455
62;18207;11.6;18455
62;18207;11.6;18455
62;18201;11.6;18449
62;18201;11.6;18449
62;18201;11.6;18449
62;18201;11.6;18449
62;18200;11.6;18448
62;18200;11.6;18448
62;18200;11.6;18448
62;18200;11.6;18448
62;18202;11.6;18450
62;18202;11.6;18450
62;18202;11.6;18450
62;18202;11.6;18450
62;18188;11.6;18436
62;18188;11.6;18436
62;18188;11.6;18436
62;18188;11.6;18436
62;18208;11.6;18456
62;18208;11.6;18456
62;18208;11.6;18456
62;18208;11.6;18456
62;18249;11.6;18497
62;18249;11.6;18497
62;18249;11.6;18497
62;18249;11.6;18497
61;18206;11.6;18453
61;18206;11.6;18453
61;18206;11.6;18453
61;18206;11.6;18453
60;18215;11.6;18461
60;18215;11.6;18461
60;18215;11.6;18461
60;18215;11.6;18461
60;18190;11.6;18436
60;18190;11.6;18436
60;18190;11.6;18436
60;18190;11.6;18436
60;18193;11.6;18439
60;18193;11.6;18439
60;18193;11.6;18439
60;18193;11.6;18439
60;18202;11.6;18448
60;18202;11.6;18448
60;18202;11.6;18448
60;18202;11.6;18448
60;18222;11.6;18468
60;18222;11.6;18468
60;18222;11.6;18468
60;18222;11.6;18468
60;18209;11.6;18455
60;18209;11.6;18455
60;18209;11.6;18455
60;18209;11.6;18455
60;18198;11.6;18444
60;18198;11.6;18444
60;18198;11.6;18444
60;18198;11.6;18444
59;18182;11.6;18427
59;18182;11.6;18427
59;18182;11.6;18427
59;18182;11.6;18427
59;18171;11.6;18416
59;18171;11.6;18416
59;18171;11.6;18416
59;18171;11.6;18416
59;18159;11.6;18404
59;18159;11.6;18404
59;18159;11.6;18404
59;18159;11.6;18404
59;18156;11.6;18401
59;18156;11.6;18401
59;18156;11.6;18401
59;18156;11.6;18401
59;18190;11.6;18435
59;18190;11.6;18435
59;18190;11.6;18435
59;18190;11.6;18435
59;18185;11.6;18430
59;18185;11.6;18430
59;18185;11.6;18430
59;18185;11.6;18430
59;18176;11.6;18421
59;18176;11.6;18421
59;18176;11.6;18421
59;18176;11.6;18421
59;18178;11.6;18423
59;18178;11.6;18423
59;18178;11.6;18423
59;18178;11.6;18423
58;18198;11.6;18442
58;18198;11.6;18442
58;18198;11.6;18442
58;18198;11.6;18442
58;18189;11.6;18433
58;18189;11.6;18433
58;18189;11.6;18433
58;18189;11.6;18433
58;18169;11.6;18413
58;18169;11.6;18413
58;18169;11.6;18413
58;18169;11.6;18413
58;18182;11.6;18426
58;18182;11.6;18426
58;18182;11.6;18426
58;18182;11.6;18426
58;18201;11.6;18445
58;18201;11.6;18445
58;18201;11.6;18445
58;18201;11.6;18445
58;18193;11.6;18437
58;18193;11.6;18437
58;18193;11.6;18437
58;18193;11.6;18437
59;18181;11.6;18426
59;18181;11.6;18426
59;18181;11.6;18426
59;18181;11.6;18426
59;18186;11.6;18431
59;18186;11.6;18431
59;18186;11.6;18431
59;18186;11.6;18431
59;18183;11.6;18428
59;18183;11.6;18428
59;18183;11.6;18428
59;18183;11.6;18428
59;18162;11.6;18407
59;18162;11.6;18407
59;18162;11.6;18407
59;18162;11.6;18407
59;18152;11.6;18397
59;18152;11.6;18397
59;18152;11.6;18397
59;18152;11.6;18397
59;18187;11.6;18432
59;18187;11.6;18432
59;18187;11.6;18432
59;18187;11.6;18432
59;18182;11.6;18427
59;18182;11.6;18427
59;18182;11.6;18427
59;18182;11.6;18427
59;18174;11.6;18419
59;18174;11.6;18419
59;18174;11.6;18419
59;18174;11.6;18419
60;18181;11.6;18427
60;18181;11.6;18427
60;18181;11.6;18427
60;18181;11.6;18427
60;18185;11.6;18431
60;18185;11.6;18431
60;18185;11.6;18431
60;18185;11.6;18431
60;18175;11.6;18421
60;18175;11.6;18421
60;18175;11.6;18421
60;18175;11.6;18421
60;18150;11.6;18396
60;18150;11.6;18396
60;18150;11.6;18396
60;18150;11.6;18396
60;18193;11.6;18439
60;18193;11.6;18439
60;18193;11.6;18439
60;18193;11.6;18439
61;18215;11.6;18462
61;18215;11.6;18462
61;18215;11.6;18462
61;18215;11.6;18462
61;18191;11.6;18438
61;18191;11.6;18438
61;18191;11.6;18438
61;18191;11.6;18438
61;18190;11.6;18437
61;18190;11.6;18437
61;18155;11.6;18402
61;18155;11.6;18402
61;18155;11.6;18402
61;18155;11.6;18402
62;18133;11.6;18381
62;18133;11.6;18381
62;18133;11.6;18381
62;18133;11.6;18381
62;18167;11.6;18415
62;18167;11.6;18415
62;18167;11.6;18415
62;18167;11.6;18415
62;18202;11.6;18450
62;18202;11.6;18450
62;18202;11.6;18450
62;18202;11.6;18450
62;18196;11.6;18444
62;18196;11.6;18444
62;18196;11.6;18444
62;18196;11.6;18444
62;18181;11.6;18429
62;18181;11.6;18429
62;18181;11.6;18429
62;18181;11.6;18429
62;18185;11.6;18433
62;18185;11.6;18433
62;18185;11.6;18433
62;18185;11.6;18433
62;18161;11.6;18409
62;18161;11.6;18409
62;18161;11.6;18409
62;18161;11.6;18409
62;18148;11.6;18396
62;18148;11.6;18396
62;18148;11.6;18396
62;18148;11.6;18396
62;18112;11.6;18360
62;18112;11.6;18360
62;18112;11.6;18360
62;18112;11.6;18360
62;18146;11.6;18394
62;18146;11.6;18394
62;18146;11.6;18394
62;18146;11.6;18394
63;18169;11.6;18418
63;18169;11.6;18418
63;18169;11.6;18418
63;18169;11.6;18418
63;18151;11.8;18402
63;18151;11.8;18402
63;18151;11.8;18402
63;18151;11.8;18402
63;18138;11.8;18389
63;18138;11.8;18389
63;18138;11.8;18389
63;18138;11.8;18389
63;18120;11.8;18371
63;18120;11.8;18371
63;18120;11.8;18371
63;18120;11.8;18371
63;18118;11.8;18369
63;18118;11.8;18369
63;18107;11.8;18358
63;18107;11.8;18358
63;18107;11.8;18358
63;18107;11.8;18358
63;18147;11.8;18398
63;18147;11.8;18398
63;18147;11.8;18398
63;18147;11.8;18398
63;18157;11.8;18408
63;18157;11.8;18408
63;18157;11.8;18408
63;18157;11.8;18408
63;18140;11.8;18391
63;18140;11.8;18391
63;18140;11.8;18391
63;18140;11.8;18391
63;18142;11.8;18393
63;18142;11.8;18393
63;18142;11.8;18393
63;18142;11.8;18393
63;18135;11.8;18386
63;18135;11.8;18386
63;18135;11.8;18386
63;18135;11.8;18386
63;18146;11.8;18397
63;18146;11.8;18397
63;18146;11.8;18397
63;18146;11.8;18397
63;18127;11.8;18378
63;18127;11.8;18378
63;18127;11.8;18378
63;18127;11.8;18378
63;18151;11.8;18402
63;18151;11.8;18402
63;18151;11.8;18402
63;18151;11.8;18402
63;18177;11.8;18428
63;18177;11.8;18428
63;18177;11.8;18428
63;18177;11.8;18428
63;18158;11.8;18409
63;18158;11.8;18409
63;18158;11.8;18409
63;18158;11.8;18409
63;18147;11.8;18398
63;18147;11.8;18398
63;18147;11.8;18398
63;18147;11.8;18398
63;18158;11.8;18409
63;18158;11.8;18409
63;18158;11.8;18409
63;18158;11.8;18409
63;18166;11.8;18417
63;18166;11.8;18417
63;18166;11.8;18417
63;18166;11.8;18417
63;18150;11.8;18401
63;18150;11.8;18401
63;18150;11.8;18401
63;18150;11.8;18401
63;18163;11.8;18414
63;18163;11.8;18414
63;18163;11.8;18414
63;18163;11.8;18414
62;18207;11.8;18457
62;18207;11.8;18457
62;18207;11.8;18457
62;18207;11.8;18457
62;18187;11.8;18437
62;18187;11.8;18437
62;18187;11.8;18437
62;18187;11.8;18437
62;18187;11.8;18437
62;18187;11.8;18437
62;18187;11.8;18437
62;18187;11.8;18437
62;18185;11.8;18435
62;18185;11.8;18435
62;18185;11.8;18435
62;18185;11.8;18435
62;18206;11.8;18456
62;18206;11.8;18456
62;18206;11.8;18456
62;18206;11.8;18456
62;18197;11.8;18447
62;18197;11.8;18447
62;18197;11.8;18447
62;18197;11.8;18447
62;18200;11.8;18450
62;18200;11.8;18450
62;18200;11.8;18450
62;18200;11.8;18450
62;18223;11.8;18473
62;18223;11.8;18473
62;18223;11.8;18473
62;18223;11.8;18473
62;18245;11.8;18495
62;18245;11.8;18495
62;18245;11.8;18495
62;18245;11.8;18495
61;18219;11.8;18468
61;18219;11.8;18468
61;18219;11.8;18468
61;18219;11.8;18468
61;18214;11.8;18463
61;18214;11.8;18463
61;18214;11.8;18463
61;18214;11.8;18463
61;18220;11.8;18469
61;18220;11.8;18469
61;18220;11.8;18469
61;18220;11.8;18469
61;18215;11.8;18464
61;18215;11.8;18464
61;18215;11.8;18464
61;18215;11.8;18464
60;18215;11.8;18463
60;18215;11.8;18463
60;18215;11.8;18463
60;18215;11.8;18463
60;18223;11.8;18471
60;18223;11.8;18471
60;18223;11.8;18471
60;18223;11.8;18471
60;18242;11.8;18490
60;18242;11.8;18490
60;18242;11.8;18490
60;18242;11.8;18490
60;18224;11.8;18472
60;18224;11.8;18472
60;18224;11.8;18472
60;18224;11.8;18472
60;18207;11.8;18455
60;18207;11.8;18455
60;18207;11.8;18455
60;18207;11.8;18455
60;18202;11.8;18450
60;18202;11.8;18450
60;18202;11.8;18450
60;18202;11.8;18450
60;18201;11.8;18449
60;18201;11.8;18449
60;18201;11.8;18449
60;18201;11.8;18449
60;18192;11.8;18440
60;18192;11.8;18440
60;18192;11.8;18440
60;18192;11.8;18440
60;18176;11.8;18424
60;18176;11.8;18424
60;18176;11.8;18424
60;18176;11.8;18424
60;18178;11.8;18426
60;18178;11.8;18426
60;18178;11.8;18426
60;18178;11.8;18426
60;18170;11.8;18418
60;18170;11.8;18418
60;18170;11.8;18418
60;18170;11.8;18418
59;18176;11.8;18423
59;18176;11.8;18423
59;18176;11.8;18423
59;18176;11.8;18423
60;18180;11.8;18428
60;18180;11.8;18428
60;18180;11.8;18428
60;18180;11.8;18428
59;18155;11.8;18402
59;18155;11.8;18402
59;18155;11.8;18402
59;18155;11.8;18402
60;18153;11.8;18401
60;18153;11.8;18401
60;18153;11.8;18401
60;18153;11.8;18401
60;18184;11.8;18432
60;18184;11.8;18432
60;18184;11.8;18432
60;18184;11.8;18432
60;18181;11.8;18429
60;18181;11.8;18429
60;18181;11.8;18429
60;18181;11.8;18429
60;18166;11.8;18414
60;18166;11.8;18414
60;18166;11.8;18414
60;18166;11.8;18414
61;18172;11.8;18421
61;18172;11.8;18421
61;18172;11.8;18421
61;18172;11.8;18421
61;18153;11.8;18402
61;18153;11.8;18402
61;18153;11.8;18402
61;18153;11.8;18402
61;18136;11.8;18385
61;18136;11.8;18385
61;18136;11.8;18385
61;18136;11.8;18385
61;18094;11.8;18343
61;18094;11.8;18343
61;18094;11.8;18343
61;18094;11.8;18343
61;18122;11.8;18371
61;18122;11.8;18371
61;18122;11.8;18371
61;18122;11.8;18371
61;18142;11.8;18391
61;18142;11.8;18391
61;18142;11.8;18391
61;18142;11.8;18391
61;18123;11.8;18372
61;18123;11.8;18372
61;18123;11.8;18372
61;18123;11.8;18372
62;18121;11.8;18371
62;18121;11.8;18371
62;18121;11.8;18371
62;18121;11.8;18371
62;18105;11.8;18355
62;18105;11.8;18355
62;18105;11.8;18355
62;18105;11.8;18355
63;18086;11.8;18337
63;18086;11.8;18337
63;18086;11.8;18337
63;18086;11.8;18337
63;18072;11.8;18323
63;18072;11.8;18323
63;18072;11.8;18323
63;18072;11.8;18323
63;18084;11.8;18335
63;18084;11.8;18335
63;18084;11.8;18335
63;18084;11.8;18335
63;18119;11.8;18370
63;18119;11.8;18370
63;18119;11.8;18370
63;18119;11.8;18370
63;18123;11.8;18374
63;18123;11.8;18374
63;18123;11.8;18374
63;18123;11.8;18374
64;18127;11.8;18379
64;18127;11.8;18379
64;18127;11.8;18379
64;18127;11.8;18379
64;18126;11.8;18378
64;18126;11.8;18378
64;18126;11.8;18378
64;18126;11.8;18378
64;18103;11.8;18355
64;18103;11.8;18355
64;18103;11.8;18355
64;18103;11.8;18355
64;18086;11.8;18338
64;18086;11.8;18338
64;18086;11.8;18338
64;18086;11.8;18338
65;18072;11.8;18325
65;18072;11.8;18325
65;18072;11.8;18325
65;18072;11.8;18325
65;18096;11.8;18349
65;18096;11.8;18349
65;18096;11.8;18349
65;18096;11.8;18349
65;18133;11.8;18386
65;18133;11.8;18386
65;18133;11.8;18386
65;18133;11.8;18386
65;18132;11.8;18385
65;18132;11.8;18385
65;18132;11.8;18385
65;18132;11.8;18385
66;18121;11.8;18375
66;18121;11.8;18375
66;18121;11.8;18375
66;18121;11.8;18375
66;18112;11.8;18366
66;18112;11.8;18366
66;18112;11.8;18366
66;18112;11.8;18366
66;18080;11.8;18334
66;18080;11.8;18334
66;18080;11.8;18334
66;18080;11.8;18334
66;18080;11.8;18334
66;18080;11.8;18334
66;18080;11.8;18334
66;18080;11.8;18334
66;18080;11.8;18334
66;18080;11.8;18334
66;18067;11.8;18322
66;18067;11.8;18322
66;18067;11.8;18322
66;18067;11.8;18322
66;18102;11.8;18357
66;18102;11.8;18357
66;18102;11.8;18357
66;18102;11.8;18357
66;18085;11.8;18340
66;18085;11.8;18340
66;18085;11.8;18340
66;18085;11.8;18340
66;18073;11.8;18328
66;18073;11.8;18328
66;18073;11.8;18328
66;18073;11.8;18328
66;18077;11.8;18332
66;18077;11.8;18332
66;18077;11.8;18332
66;18077;11.8;18332
66;18095;11.8;18350
66;18095;11.8;18350
66;18095;11.8;18350
66;18095;11.8;18350
66;18077;11.8;18332
66;18077;11.8;18332
66;18077;11.8;18332
66;18077;11.8;18332
66;18072;11.8;18327
66;18072;11.8;18327
66;18072;11.8;18327
66;18072;11.8;18327
66;18099;11.8;18354
66;18099;11.8;18354
66;18099;11.8;18354
66;18099;11.8;18354
66;18117;11.8;18372
66;18117;11.8;18372
66;18117;11.8;18372
66;18117;11.8;18372
66;18079;11.8;18334
66;18079;11.8;18334
66;18079;11.8;18334
66;18079;11.8;18334
66;18075;11.8;18330
66;18075;11.8;18330
66;18075;11.8;18330
66;18075;11.8;18330
66;18077;11.8;18332
66;18077;11.8;18332
66;18077;11.8;18332
66;18077;11.8;18332
66;18059;11.8;18314
66;18059;11.8;18314
66;18059;11.8;18314
66;18059;11.8;18314
66;18053;11.8;18308
66;18053;11.8;18308
66;18053;11.8;18308
66;18053;11.8;18308
66;18071;11.8;18326
66;18071;11.8;18326
66;18071;11.8;18326
66;18071;11.8;18326
65;18089;11.8;18343
65;18089;11.8;18343
65;18089;11.8;18343
65;18089;11.8;18343
65;18073;11.8;18327
65;18073;11.8;18327
65;18073;11.8;18327
65;18073;11.8;18327
65;18057;11.8;18311
65;18057;11.8;18311
65;18057;11.8;18311
65;18057;11.8;18311
65;18043;11.8;18297
65;18043;11.8;18297
65;18043;11.8;18297
65;18043;11.8;18297
65;18028;11.8;18282
65;18028;11.8;18282
65;18028;11.8;18282
65;18028;11.8;18282
65;18024;11.8;18278
65;18024;11.8;18278
65;18024;11.8;18278
65;18024;11.8;18278
65;18025;11.8;18279
65;18025;11.8;18279
65;18025;11.8;18279
65;18025;11.8;18279
65;18052;11.8;18306
65;18052;11.8;18306
65;18052;11.8;18306
65;18052;11.8;18306
65;18073;11.8;18327
65;18073;11.8;18327
65;18073;11.8;18327
65;18073;11.8;18327
65;18050;11.8;18304
65;18050;11.8;18304
65;18050;11.8;18304
65;18050;11.8;18304
65;18032;11.8;18286
65;18032;11.8;18286
65;18032;11.8;18286
65;18032;11.8;18286
64;18011;11.8;18264
64;18011;11.8;18264
64;18011;11.8;18264
64;18011;11.8;18264
64;17994;11.8;18247
64;17994;11.8;18247
64;17994;11.8;18247
64;17994;11.8;18247
64;17986;11.8;18239
64;17986;11.8;18239
64;17986;11.8;18239
64;17986;11.8;18239
64;18027;11.8;18280
64;18027;11.8;18280
64;18027;11.8;18280
64;18027;11.8;18280
64;18033;11.8;18286
64;18033;11.8;18286
64;18033;11.8;18286
64;18033;11.8;18286
63;18021;11.8;18273
63;18021;11.8;18273
63;18021;11.8;18273
63;18021;11.8;18273
63;18024;11.8;18276
63;18024;11.8;18276
63;18024;11.8;18276
63;18024;11.8;18276
63;17999;11.8;18251
63;17999;11.8;18251
63;17999;11.8;18251
63;17999;11.8;18251
63;17994;11.8;18246
63;17994;11.8;18246
63;17994;11.8;18246
63;17994;11.8;18246
63;17955;11.8;18207
63;17955;11.8;18207
63;17955;11.8;18207
63;17955;11.8;18207
63;17980;11.8;18232
63;17980;11.8;18232
63;17980;11.8;18232
63;17980;11.8;18232
63;18012;11.8;18264
63;18012;11.8;18264
63;18012;11.8;18264
63;18012;11.8;18264
63;17999;11.8;18251
63;17999;11.8;18251
63;17999;11.8;18251
63;17999;11.8;18251
63;18003;11.8;18255
63;18003;11.8;18255
63;18003;11.8;18255
63;18003;11.8;18255
63;17997;11.8;18249
63;17997;11.8;18249
63;17997;11.8;18249
63;17997;11.8;18249
62;17979;11.8;18230
62;17979;11.8;18230
62;17979;11.8;18230
62;17979;11.8;18230
62;17972;11.8;18223
62;17972;11.8;18223
62;17972;11.8;18223
62;17972;11.8;18223
62;17988;11.8;18239
62;17988;11.8;18239
62;17988;11.8;18239
62;17988;11.8;18239
62;18024;11.8;18275
62;18024;11.8;18275
62;18024;11.8;18275
62;18024;11.8;18275
62;18026;11.8;18277
62;18026;11.8;18277
62;18026;11.8;18277
62;18026;11.8;18277
62;18032;11.8;18283
62;18032;11.8;18283
62;18032;11.8;18283
62;18032;11.8;18283
62;18032;11.8;18283
62;18032;11.8;18283
62;18032;11.8;18283
62;18032;11.8;18283
62;18008;11.8;18259
62;18008;11.8;18259
62;18008;11.8;18259
62;18008;11.8;18259
62;17997;11.8;18248
62;17997;11.8;18248
62;17997;11.8;18248
62;17997;11.8;18248
62;17982;11.8;18233
62;17982;11.8;18233
62;17982;11.8;18233
62;17982;11.8;18233
62;18008;11.8;18259
62;18008;11.8;18259
62;18008;11.8;18259
62;18008;11.8;18259
62;18048;11.8;18299
62;18048;11.8;18299
62;18048;11.8;18299
62;18048;11.8;18299
62;18037;11.8;18288
62;18037;11.8;18288
62;18037;11.8;18288
62;18037;11.8;18288
62;18029;11.8;18280
62;18029;11.8;18280
62;18029;11.8;18280
62;18029;11.8;18280
62;18039;11.8;18290
62;18039;11.8;18290
62;18039;11.8;18290
62;18039;11.8;18290
62;18014;11.8;18265
62;18014;11.8;18265
62;18014;11.8;18265
62;18014;11.8;18265
62;18042;11.8;18293
62;18042;11.8;18293
62;18042;11.8;18293
62;18042;11.8;18293
62;18056;11.8;18307
62;18056;11.8;18307
62;18056;11.8;18307
62;18056;11.8;18307
62;18086;11.8;18337
62;18086;11.8;18337
62;18086;11.8;18337
62;18086;11.8;18337
62;18083;11.8;18334
62;18083;11.8;18334
62;18083;11.8;18334
62;18083;11.8;18334
63;18082;11.8;18334
63;18082;11.8;18334
63;18082;11.8;18334
63;18082;11.8;18334
63;18090;11.8;18342
63;18090;11.8;18342
63;18090;11.8;18342
63;18090;11.8;18342
63;18079;11.8;18331
63;18079;11.8;18331
63;18079;11.8;18331
63;18079;11.8;18331
63;18090;11.8;18342
63;18090;11.8;18342
63;18090;11.8;18342
63;18090;11.8;18342
63;18100;11.8;18352
63;18100;11.8;18352
63;18100;11.8;18352
63;18100;11.8;18352
63;18116;11.8;18368
63;18116;11.8;18368
63;18116;11.8;18368
63;18116;11.8;18368
63;18149;11.8;18401
63;18149;11.8;18401
63;18149;11.8;18401
63;18149;11.8;18401
63;18134;11.8;18386
63;18134;11.8;18386
63;18134;11.8;18386
63;18134;11.8;18386
64;18141;11.8;18394
64;18141;11.8;18394
64;18141;11.8;18394
64;18141;11.8;18394
64;18117;11.8;18370
64;18117;11.8;18370
64;18117;11.8;18370
64;18117;11.8;18370
64;18144;11.8;18397
64;18144;11.8;18397
64;18144;11.8;18397
64;18144;11.8;18397
64;18146;11.8;18399
64;18146;11.8;18399
64;18146;11.8;18399
64;18146;11.8;18399
64;18170;11.8;18423
64;18170;11.8;18423
64;18170;11.8;18423
64;18170;11.8;18423
64;18180;11.8;18433
64;18180;11.8;18433
64;18180;11.8;18433
64;18180;11.8;18433
64;18177;11.8;18430
64;18177;11.8;18430
64;18177;11.8;18430
64;18177;11.8;18430
64;18171;11.8;18424
64;18171;11.8;18424
64;18171;11.8;18424
64;18171;11.8;18424
64;18154;11.9;18409
64;18154;11.9;18409
64;18154;11.9;18409
64;18154;11.9;18409
64;18151;11.9;18406
64;18151;11.9;18406
64;18151;11.9;18406
64;18151;11.9;18406
64;18160;11.9;18415
64;18160;11.9;18415
64;18160;11.9;18415
64;18160;11.9;18415
64;18178;11.9;18433
64;18178;11.9;18433
64;18178;11.9;18433
64;18178;11.9;18433
64;18200;11.9;18455
64;18200;11.9;18455
64;18200;11.9;18455
64;18200;11.9;18455
64;18182;11.9;18437
64;18182;11.9;18437
64;18182;11.9;18437
64;18182;11.9;18437
64;18190;11.9;18445
64;18190;11.9;18445
64;18190;11.9;18445
64;18190;11.9;18445
64;18173;11.9;18428
64;18173;11.9;18428
64;18173;11.9;18428
64;18173;11.9;18428
64;18191;11.9;18446
64;18191;11.9;18446
64;18191;11.9;18446
64;18191;11.9;18446
64;18186;11.9;18441
64;18186;11.9;18441
64;18186;11.9;18441
64;18186;11.9;18441
64;18181;11.9;18436
64;18181;11.9;18436
64;18181;11.9;18436
64;18181;11.9;18436
64;18181;11.9;18436
64;18181;11.9;18436
64;18181;11.9;18436
64;18181;11.9;18436
63;18172;11.9;18426
63;18172;11.9;18426
63;18172;11.9;18426
63;18172;11.9;18426
63;18182;11.9;18436
63;18182;11.9;18436
63;18182;11.9;18436
63;18182;11.9;18436
63;18178;11.9;18432
63;18178;11.9;18432
63;18178;11.9;18432
63;18178;11.9;18432
63;18174;11.9;18428
63;18174;11.9;18428
63;18174;11.9;18428
63;18174;11.9;18428
63;18171;11.9;18425
63;18171;11.9;18425
63;18171;11.9;18425
63;18171;11.9;18425
63;18199;11.9;18453
63;18199;11.9;18453
63;18199;11.9;18453
63;18199;11.9;18453
63;18193;11.9;18447
63;18193;11.9;18447
63;18193;11.9;18447
63;18193;11.9;18447
63;18199;11.9;18453
63;18199;11.9;18453
63;18199;11.9;18453
63;18199;11.9;18453
63;18197;11.9;18451
63;18197;11.9;18451
63;18197;11.9;18451
63;18197;11.9;18451
63;18203;11.9;18457
63;18203;11.9;18457
63;18203;11.9;18457
63;18203;11.9;18457
63;18179;11.9;18433
63;18179;11.9;18433
63;18179;11.9;18433
63;18179;11.9;18433
63;18196;11.9;18450
63;18196;11.9;18450
63;18196;11.9;18450
63;18196;11.9;18450
63;18207;11.9;18461
63;18207;11.9;18461
63;18207;11.9;18461
63;18207;11.9;18461
63;18212;11.9;18466
63;18212;11.9;18466
63;18212;11.9;18466
63;18212;11.9;18466
62;18212;11.9;18465
62;18212;11.9;18465
62;18212;11.9;18465
62;18212;11.9;18465
62;18199;11.9;18452
62;18199;11.9;18452
62;18199;11.9;18452
62;18199;11.9;18452
61;18193;11.9;18445
61;18193;11.9;18445
61;18193;11.9;18445
61;18193;11.9;18445
61;18192;11.9;18444
61;18192;11.9;18444
61;18192;11.9;18444
61;18192;11.9;18444
61;18186;11.9;18438
61;18186;11.9;18438
61;18186;11.9;18438
61;18186;11.9;18438
61;18208;11.9;18460
61;18208;11.9;18460
61;18208;11.9;18460
61;18208;11.9;18460
61;18233;11.9;18485
61;18233;11.9;18485
61;18233;11.9;18485
61;18233;11.9;18485
61;18224;11.9;18476
61;18224;11.9;18476
61;18224;11.9;18476
61;18224;11.9;18476
61;18219;11.9;18471
61;18219;11.9;18471
61;18219;11.9;18471
61;18219;11.9;18471
60;18214;11.9;18465
60;18214;11.9;18465
60;18214;11.9;18465
60;18214;11.9;18465
60;18203;11.9;18454
60;18203;11.9;18454
60;18203;11.9;18454
60;18203;11.9;18454
60;18178;11.9;18429
60;18178;11.9;18429
60;18178;11.9;18429
60;18178;11.9;18429
60;18177;11.9;18428
60;18177;11.9;18428
60;18177;11.9;18428
60;18177;11.9;18428
60;18215;11.9;18466
60;18215;11.9;18466
60;18215;11.9;18466
60;18215;11.9;18466
60;18227;11.9;18478
